Sentence #,Word,POS,Tag
Sentence38,",",",",O
Sentence38,ANGULAR_JS,NNP,B-TECH
Sentence38,(,(,O
Sentence38,BASIC,NNP,B-TECH
Sentence38,,,O
Sentence38,",",,O
Sentence38,,,O
Sentence38,.,.,O
Sentence39,PROJECT,NN,O
Sentence39,DETAILS,NNP,O
Sentence39,FINAL,NNP,O
Sentence39,PROJECT,NNP,O
Sentence39,(,(,O
Sentence39,MCA,NNP,O
Sentence39,,,O
Sentence39,",",,O
Sentence39,,,O
Sentence39,:,:,O
Sentence39,Project,NN,O
Sentence39,title,NN,O
Sentence39,:,:,O
Sentence39,GYMKAHNA,NNP,O
Sentence39,APP,NNP,O
Sentence39,Tools,NNP,O
Sentence39,used,VBD,O
Sentence39,:,:,O
Sentence39,PHP,NNP,B-TECH
Sentence39,",",",",O
Sentence39,BOOTSTRAP,NNP,B-TECH
Sentence39,",",",",O
Sentence39,ANGULAR-JS,NNP,B-TECH
Sentence39,",",",",O
Sentence39,MYSQL,NNP,B-TECH
Sentence39,Environment,NNP,O
Sentence39,:,:,O
Sentence39,MOBILE/WEB,NNP,O
Sentence39,APPLICTION,NNP,O
Sentence39,Description,NNP,O
Sentence39,:,:,O
Sentence39,This,DT,O
Sentence39,mobile,JJ,O
Sentence39,app,NN,O
Sentence39,help,NN,O
Sentence39,customer,NN,O
Sentence39,to,TO,O
Sentence39,find,VB,O
Sentence39,nearest,JJ,O
Sentence39,fitness,NN,O
Sentence39,center,NN,O
Sentence39,",",",",O
Sentence39,all,DT,O
Sentence39,gymkhana,VBP,O
Sentence39,equipment,NN,O
Sentence39,details,NNS,O
Sentence39,and,CC,O
Sentence39,time,NN,O
Sentence39,slots,NNS,O
Sentence39,.,.,O
Sentence40,Role,JJ,O
Sentence40,played,VBD,O
Sentence40,:,:,O
Sentence40,CODER,NNP,O
Sentence40,Team,NNP,O
Sentence40,size,NN,O
Sentence40,:,:,O
Sentence40,1,CD,O
Sentence40,Duration,NN,O
Sentence40,:,:,O
Sentence40,4,CD,O
Sentence40,Months,NNS,O
Sentence40,MINI,NNP,O
Sentence40,PROJECT,NNP,O
Sentence40,1,CD,O
Sentence40,(,(,O
Sentence40,MCA,NNP,O
Sentence40,,,O
Sentence40,",",,O
Sentence40,,,O
Sentence40,:,:,O
Sentence40,Project,NN,O
Sentence40,title,NN,O
Sentence40,:,:,O
Sentence40,INTERNAL,NNP,O
Sentence40,TIME,NNP,O
Sentence40,TABLE,NNP,O
Sentence40,MANAGEMENT,NNP,O
Sentence40,Tools,NNP,O
Sentence40,used,VBD,O
Sentence40,:,:,O
Sentence40,HTML,NNP,B-TECH
Sentence40,",",",",O
Sentence40,CSS,NNP,B-TECH
Sentence40,",",",",O
Sentence40,PHP,NNP,B-TECH
Sentence40,",",",",O
Sentence40,MYSQL,NNP,B-TECH
Sentence40,Environment,NNP,O
Sentence40,:,:,O
Sentence40,WEB,NNP,O
Sentence40,PORTAL,NNP,O
Sentence40,Description,NN,O
Sentence40,:,:,O
Sentence40,This,DT,O
Sentence40,portal,JJ,O
Sentence40,help,NN,O
Sentence40,student,NN,O
Sentence40,to,TO,O
Sentence40,provide,VB,O
Sentence40,internal,JJ,O
Sentence40,time,NN,O
Sentence40,table,JJ,O
Sentence40,and,CC,O
Sentence40,internal,JJ,O
Sentence40,exams,NNS,O
Sentence40,all,DT,O
Sentence40,details,NNS,O
Sentence40,.,.,O
Sentence41,Role,JJ,O
Sentence41,played,VBD,O
Sentence41,:,:,O
Sentence41,CODER/TESTER,NNP,O
Sentence41,Team,NNP,O
Sentence41,size,NN,O
Sentence41,:,:,O
Sentence41,2,CD,O
Sentence41,Duration,NN,O
Sentence41,:,:,O
Sentence41,60,CD,O
Sentence41,Days,NNS,O
Sentence41,MINI,NNP,O
Sentence41,PROJECT,NNP,O
Sentence41,2,CD,O
Sentence41,(,(,O
Sentence41,MCA,NNP,O
Sentence41,,,O
Sentence41,",",,O
Sentence41,,,O
Sentence41,:,:,O
Sentence41,Project,NN,O
Sentence41,title,NN,O
Sentence41,:,:,O
Sentence41,LOAN,NNP,O
Sentence41,AMORTIZED,NNP,O
Sentence41,Tools,NNP,O
Sentence41,used,VBD,O
Sentence41,:,:,O
Sentence41,JAVA,NNP,B-TECH
Sentence41,",",",",O
Sentence41,MYSQL,NNP,B-TECH
Sentence41,Environment,NNP,O
Sentence41,:,:,O
Sentence41,WINDOWS,NNP,O
Sentence41,APPLICATION,NNP,O
Sentence41,Description,NNP,O
Sentence41,:,:,O
Sentence41,This,DT,O
Sentence41,application,NN,O
Sentence41,helps,VBZ,O
Sentence41,to,TO,O
Sentence41,provide,VB,O
Sentence41,loan,NN,O
Sentence41,details,NNS,O
Sentence41,and,CC,O
Sentence41,banking,VBG,O
Sentence41,information,NN,O
Sentence41,’,NNP,O
Sentence41,s,NN,O
Sentence41,.,.,O
Sentence42,Role,JJ,O
Sentence42,played,VBD,O
Sentence42,:,:,O
Sentence42,TESTER,NNP,O
Sentence42,Team,NNP,O
Sentence42,size,NN,O
Sentence42,:,:,O
Sentence42,2,CD,O
Sentence42,Duration,NN,O
Sentence42,:,:,O
Sentence42,60,CD,O
Sentence42,Days,NNPS,O
Sentence42,FINAL,NNP,O
Sentence42,PROJECT,NNP,O
Sentence42,(,(,O
Sentence42,BCA,NNP,O
Sentence42,,,O
Sentence42,",",,O
Sentence42,,,O
Sentence42,:,:,O
Sentence42,Project,NN,O
Sentence42,title,NN,O
Sentence42,:,:,O
Sentence42,ABSTARCT,NNP,O
Sentence42,CONTENT,NNP,O
Sentence42,MANAGEMENT,NNP,O
Sentence42,Tools,NNP,O
Sentence42,used,VBD,O
Sentence42,:,:,O
Sentence42,HTML,NNP,B-TECH
Sentence42,",",",",O
Sentence42,CSS,NNP,B-TECH
Sentence42,",",",",O
Sentence42,PHP,NNP,B-TECH
Sentence42,",",",",O
Sentence42,MYSQL,NNP,B-TECH
Sentence42,Environment,NNP,O
Sentence42,:,:,O
Sentence42,WEB,NNP,O
Sentence42,PORTAL,NNP,O
Sentence42,Description,NN,O
Sentence42,:,:,O
Sentence42,This,DT,O
Sentence42,web,JJ,O
Sentence42,portal,NN,O
Sentence42,mainly,RB,O
Sentence42,developed,VBD,O
Sentence42,for,IN,O
Sentence42,college,NN,O
Sentence42,usage,NN,O
Sentence42,to,TO,O
Sentence42,provide,VB,O
Sentence42,all,DT,O
Sentence42,college,NN,O
Sentence42,information,NN,O
Sentence42,to,TO,O
Sentence42,the,DT,O
Sentence42,student,NN,O
Sentence42,like,IN,O
Sentence42,(,(,O
Sentence42,student,NN,O
Sentence42,attendance,NN,O
Sentence42,",",",",O
Sentence42,library,JJ,O
Sentence42,details,NNS,O
Sentence42,",",",",O
Sentence42,Exam,NNP,O
Sentence42,details,NNS,O
Sentence42,",",",",O
Sentence42,questions,NNS,O
Sentence42,paper,NN,O
Sentence42,and,CC,O
Sentence42,notes,NNS,O
Sentence42,details,NNS,O
Sentence42,,,O
Sentence42,",",,O
Sentence42,,,O
Sentence42,Role,NNP,O
Sentence42,played,VBD,O
Sentence42,:,:,O
Sentence42,CODER/TESTER,NNP,O
Sentence42,Team,NNP,O
Sentence42,size,NN,O
Sentence42,:,:,O
Sentence42,2,CD,O
Sentence42,Duration,NN,O
Sentence42,:,:,O
Sentence42,3,CD,O
Sentence42,Months,NNP,O
Sentence42,ACHIEVEMENTS,NNP,O
Sentence42,&,CC,O
Sentence42,EXTRA,NNP,O
Sentence42,CURRICULAR,NNP,O
Sentence42,ACTIVITIES,NNP,O
Sentence42,·,NNP,O
Sentence42,Participated,NNP,B-HOB
Sentence42,in,IN,I-HOB
Sentence42,many,JJ,I-HOB
Sentence42,sports,NNS,I-HOB
Sentence42,competitions,NNS,I-HOB
Sentence42,held,VBD,I-HOB
Sentence42,in,IN,I-HOB
Sentence42,School,NNP,I-HOB
Sentence42,·,NNP,I-HOB
Sentence42,Participated,NNP,B-HOB
Sentence42,in,IN,I-HOB
Sentence42,Cultural,NNP,I-HOB
Sentence42,Activities,NNPS,I-HOB
Sentence42,in,IN,I-HOB
Sentence42,College,NNP,I-HOB
Sentence42,(,(,O
Sentence42,Certificates,NNPS,O
Sentence42,,,O
Sentence42,",",,O
Sentence42,,,O
Sentence42,.,.,O
Sentence43,·,NN,O
Sentence43,Secured,VBD,B-ACH
Sentence43,2nd,CD,I-ACH
Sentence43,place,NN,I-ACH
Sentence43,in,IN,I-ACH
Sentence43,web,NN,I-ACH
Sentence43,designing,NN,I-ACH
Sentence43,(,(,O
Sentence43,Kristu,NNP,O
Sentence43,Jayanti,NNP,O
Sentence43,College,NNP,O
Sentence43,Bangalore,NNP,O
Sentence43,.,.,O
Sentence44,,,O
Sentence44,",",,O
Sentence44,,,O
Sentence44,PERSONAL,NNP,O
Sentence44,SKILLS,NNP,O
Sentence44,Strengths,NNP,O
Sentence44,:,:,O
Sentence44,Quick,NNP,B-SOFT
Sentence44,learner,NN,I-SOFT
Sentence44,",",",",O
Sentence44,Adaptable,NNP,B-SOFT
Sentence44,",",",",O
Sentence44,Punctual,NNP,B-SOFT
Sentence44,",",",",O
Sentence44,Honest,NNP,B-SOFT
Sentence44,.,.,O
Sentence45,Hobbies,NNS,B-SOFT
Sentence45,:,:,O
Sentence45,Travelling,NN,B-SOFT
Sentence45,",",",",O
Sentence45,Dancing,NNP,B-SOFT
Sentence45,.,.,O
Sentence46,PERSONALITY,NNP,O
Sentence46,TRAITS,NNP,O
Sentence46,1,CD,O
Sentence46,.,.,O
Sentence47,Highly,NNP,B-SOFT
Sentence47,motivated,VBD,I-SOFT
Sentence47,and,CC,I-SOFT
Sentence47,eager,JJ,I-SOFT
Sentence47,to,TO,I-SOFT
Sentence47,learn,VB,I-SOFT
Sentence47,new,JJ,I-SOFT
Sentence47,things,NNS,I-SOFT
Sentence47,.,.,O
Sentence48,2,CD,O
Sentence48,.,.,O
Sentence49,Self,NNP,B-SOFT
Sentence49,confidence,NN,I-SOFT
Sentence49,.,.,O
Sentence50,3,CD,O
Sentence50,.,.,O
Sentence51,Ability,NN,B-SOFT
Sentence51,to,TO,I-SOFT
Sentence51,work,VB,I-SOFT
Sentence51,as,RB,I-SOFT
Sentence51,individual,JJ,I-SOFT
Sentence51,as,RB,I-SOFT
Sentence51,well,RB,I-SOFT
Sentence51,as,IN,I-SOFT
Sentence51,in,IN,I-SOFT
Sentence51,group,NN,I-SOFT
Sentence51,.,.,O
Sentence52,PERSONAL,NNP,O
Sentence52,PROFILE,NNP,O
Sentence52,Name,NN,O
Sentence52,:,:,O
Sentence52,ILIYAS,NNP,B-PER
Sentence52,PATAYIT,NNP,I-PER
Sentence52,Father,NNP,O
Sentence52,Name,NN,O
Sentence52,:,:,O
Sentence52,ABDULRAJAK,NNP,O
Sentence52,PATAYIT,NNP,O
Sentence52,Date,NNP,O
Sentence52,of,IN,O
Sentence52,Birth,NNP,O
Sentence52,:,:,O
Sentence52,33791,JJ,O
Sentence52,Marital,JJ,O
Sentence52,Status,NN,O
Sentence52,:,:,O
Sentence52,Single,NNP,O
Sentence52,Nationality,NNP,O
Sentence52,:,:,O
Sentence52,Indian,JJ,O
Sentence52,Languages,NNP,O
Sentence52,Known,NNP,O
Sentence52,:,:,O
Sentence52,English,JJ,B-LANG
Sentence52,",",",",O
Sentence52,Hindi,NNP,B-LANG
Sentence52,",",",",O
Sentence52,Kannada,NNP,B-LANG
Sentence52,.,.,O
Sentence53,.,.,O
Sentence54,DECLARATION,NN,O
Sentence54,I,PRP,O
Sentence54,here,RB,O
Sentence54,by,IN,O
Sentence54,declare,NN,O
Sentence54,that,IN,O
Sentence54,the,DT,O
Sentence54,information,NN,O
Sentence54,and,CC,O
Sentence54,facts,NNS,O
Sentence54,stated,VBN,O
Sentence54,above,IN,O
Sentence54,are,VBP,O
Sentence54,TRUE,JJ,O
Sentence54,and,CC,O
Sentence54,correct,JJ,O
Sentence54,to,TO,O
Sentence54,the,DT,O
Sentence54,best,JJS,O
Sentence54,of,IN,O
Sentence54,my,PRP$,O
Sentence54,knowledge,NN,O
Sentence54,and,CC,O
Sentence54,belief,NN,O
Sentence54,.,.,O
Sentence55,Place,NN,O
Sentence55,:,:,O
Sentence55,Signature,NN,O
Sentence55,Date,NNP,O
Sentence55,:,:,O
Sentence55,Belgavi,NNP,O
Sentence55,(,(,O
Sentence55,dist,NN,O
Sentence55,,,O
Sentence55,",",,O
Sentence55,,,O
Sentence55,-591304,FW,O
Sentence55,Course,NNP,O
Sentence55,PRAJWAL.C.J,NNP,O
Sentence55,Mobile,NNP,O
Sentence55,no,DT,O
Sentence55,:,:,O
Sentence55,918884119295,NN,O
Sentence55,Email,NNP,O
Sentence55,Address,NNP,O
Sentence55,:,:,O
Sentence55,prajwalcj20,NN,O
Sentence55,@,NNP,O
Sentence55,gmail.com,NN,O
Sentence55,Career,NNP,O
Sentence55,Objective,NNP,O
Sentence55,Seeking,VBG,O
Sentence55,an,DT,O
Sentence55,opportunity,NN,O
Sentence55,in,IN,O
Sentence55,a,DT,O
Sentence55,good,JJ,O
Sentence55,company,NN,O
Sentence55,which,WDT,O
Sentence55,helps,VBZ,O
Sentence55,me,PRP,O
Sentence55,grow,VB,O
Sentence55,personally,RB,O
Sentence55,and,CC,O
Sentence55,professionally,RB,O
Sentence55,and,CC,O
Sentence55,thus,RB,O
Sentence55,helping,VBG,O
Sentence55,me,PRP,O
Sentence55,improve,VB,O
Sentence55,my,PRP$,O
Sentence55,knowledge,NN,O
Sentence55,and,CC,O
Sentence55,skills,NNS,O
Sentence55,.,.,O
Sentence56,Educational,JJ,O
Sentence56,Qualifications,NNS,O
Sentence56,Class/,NNP,O
Sentence56,Graduation,NNP,O
Sentence56,School/,NNP,O
Sentence56,College,NNP,O
Sentence56,University/,NNP,O
Sentence56,Board,NNP,O
Sentence56,Year,NNP,O
Sentence56,of,IN,O
Sentence56,Completion,NNP,O
Sentence56,CGPA/,NNP,O
Sentence56,PERCENTAGE,NNP,O
Sentence56,B.E,NNP,O
Sentence56,.,.,O
Sentence57,(,(,O
Sentence57,E,NNP,O
Sentence57,&,CC,O
Sentence57,C,NNP,O
Sentence57,,,O
Sentence57,",",,O
Sentence57,,,O
Sentence57,PES,NNP,B-EDU
Sentence57,College,NNP,I-EDU
Sentence57,Of,IN,I-EDU
Sentence57,Engineering,NNP,I-EDU
Sentence57,",",",",I-EDU
Sentence57,Mandya,NNP,I-EDU
Sentence57,Visvesvaraya,NNP,I-EDU
Sentence57,Technological,NNP,I-EDU
Sentence57,University,NNP,I-EDU
Sentence57,2016,CD,I-EDU
Sentence57,8.66,CD,I-EDU
Sentence57,DIPLOMA,NNP,B-EDU
Sentence57,D.BHANUMAIAH,NNP,I-EDU
Sentence57,POLYTECHNIC,NNP,I-EDU
Sentence57,MYSORE,NNP,I-EDU
Sentence57,BOARD,NNP,I-EDU
Sentence57,OF,NNP,I-EDU
Sentence57,TECHINCAL,NNP,I-EDU
Sentence57,EXAMINATIONS,NNP,I-EDU
Sentence57,2013,CD,I-EDU
Sentence57,82.12,CD,I-EDU
Sentence57,%,NN,I-EDU
Sentence57,10th,CD,B-EDU
Sentence57,ST.ANTONY,NNP,I-EDU
Sentence57,’,NNP,I-EDU
Sentence57,S,NNP,I-EDU
Sentence57,HIGH,NNP,I-EDU
Sentence57,SCHOOL,NNP,I-EDU
Sentence57,GAYATHRIPURAM,NNP,I-EDU
Sentence57,MYSORE,NNP,I-EDU
Sentence57,KARNATAKA,NNP,I-EDU
Sentence57,SECONDARY,NNP,I-EDU
Sentence57,EDCATION,NNP,I-EDU
Sentence57,EXAMINATION,NNP,I-EDU
Sentence57,BOARD,NNP,I-EDU
Sentence57,2010,CD,I-EDU
Sentence57,60.8,CD,I-EDU
Sentence57,%,NN,O
Sentence57,Technical,JJ,O
Sentence57,Languages,NNP,O
Sentence57,·,NNP,O
Sentence57,Knowledge,NNP,O
Sentence57,on,IN,O
Sentence57,C,NNP,B-TECH
Sentence57,·,NNP,O
Sentence57,Verilog,NNP,B-TECH
Sentence57,HDL,NNP,B-TECH
Sentence57,·,NNP,O
Sentence57,Knowledge,NNP,O
Sentence57,on,IN,O
Sentence57,Embedded,NNP,B-TECH
Sentence57,C,NNP,I-TECH
Sentence57,Areas,NNP,O
Sentence57,Of,IN,O
Sentence57,Interest,NNP,O
Sentence57,·,NN,O
Sentence57,8051,CD,O
Sentence57,Microcontroller,NNP,O
Sentence57,·,NNP,O
Sentence57,Industrial,NNP,O
Sentence57,automation,NN,O
Sentence57,·,NNP,O
Sentence57,Logic,NNP,O
Sentence57,design,NN,O
Sentence57,PROJECT,NNP,O
Sentence57,|INTERNSHIP,NNP,O
Sentence57,·,NNP,O
Sentence57,Internship,NNP,B-EXP
Sentence57,at,IN,I-EXP
Sentence57,BSNL,NNP,I-EXP
Sentence57,on,IN,I-EXP
Sentence57,“,NNP,I-EXP
Sentence57,Optical,NNP,I-EXP
Sentence57,fiber,NNP,I-EXP
Sentence57,’,NNP,O
Sentence57,’,NNP,O
Sentence57,.,.,O
Sentence58,·,VB,O
Sentence58,Internship,NNP,B-EXP
Sentence58,at,IN,I-EXP
Sentence58,BSNL,NNP,I-EXP
Sentence58,on,IN,I-EXP
Sentence58,“,NNP,I-EXP
Sentence58,wireless,NN,I-EXP
Sentence58,communication,NN,I-EXP
Sentence58,”,NNP,O
Sentence58,.,.,O
Sentence59,·,NN,O
Sentence59,project,NN,O
Sentence59,on,IN,O
Sentence59,RFID,NNP,O
Sentence59,BASED,NNP,O
Sentence59,ATTENDENCE,NNP,O
Sentence59,SYSTEM,NNP,O
Sentence59,in,IN,O
Sentence59,diploma,NN,O
Sentence59,·,NNP,O
Sentence59,Project,NNP,O
Sentence59,on,IN,O
Sentence59,LOCATION,NNP,O
Sentence59,BASED,NNP,O
Sentence59,UNLOCKING,NNP,O
Sentence59,SYSTEM,NNP,O
Sentence59,in,IN,O
Sentence59,BE,NNP,O
Sentence59,·,NNP,O
Sentence59,MINI,NNP,O
Sentence59,Project,NNP,O
Sentence59,on,IN,O
Sentence59,WATER,NNP,O
Sentence59,LEVEL,NNP,O
Sentence59,DETECTION,NNP,O
Sentence59,in,IN,O
Sentence59,BE,NNP,O
Sentence59,Hobbies,NNP,O
Sentence59,|,NNP,O
Sentence59,Passion,NNP,O
Sentence59,·,NNP,O
Sentence59,Photography,NNP,B-HOB
Sentence59,",",",",O
Sentence59,video,NN,B-HOB
Sentence59,editing,VBG,I-HOB
Sentence59,.,.,O
Sentence60,·,JJ,O
Sentence60,Watching,VBG,B-HOB
Sentence60,movies,NNS,I-HOB
Sentence60,Extra,NNP,I-HOB
Sentence60,|,NNP,O
Sentence60,Co,NNP,O
Sentence60,Curricular|,NNP,O
Sentence60,·,NNP,O
Sentence60,Active,NNP,B-ACH
Sentence60,member,NN,I-ACH
Sentence60,of,IN,I-ACH
Sentence60,IEEE,NNP,I-ACH
Sentence60,student,NN,I-ACH
Sentence60,branch,NN,I-ACH
Sentence60,.,.,O
Sentence61,·,IN,O
Sentence61,We,PRP,O
Sentence61,organized,VBD,B-ACH
Sentence61,an,DT,I-ACH
Sentence61,event,NN,I-ACH
Sentence61,called,VBN,I-ACH
Sentence61,BYTE,NNP,I-ACH
Sentence61,THE,NNP,I-ACH
Sentence61,BITS,NNP,I-ACH
Sentence61,the,DT,I-ACH
Sentence61,IEEE,NNP,I-ACH
Sentence61,annual,JJ,I-ACH
Sentence61,fest,JJS,I-ACH
Sentence61,“,JJ,O
Sentence61,CRESCO,NNP,O
Sentence61,15,CD,O
Sentence61,”,NNP,O
Sentence61,.,.,O
Sentence62,Interpersonal,NNP,O
Sentence62,Skills,NNP,O
Sentence62,·,NNP,O
Sentence62,Team,NNP,B-SOFT
Sentence62,Leader,NNP,I-SOFT
Sentence62,.,.,O
Sentence63,·,VB,O
Sentence63,Good,JJ,B-SOFT
Sentence63,communicator,NN,I-SOFT
Sentence63,Personal,NNP,O
Sentence63,Profile,NNP,O
Sentence63,D.O.B,NNP,O
Sentence63,:,:,O
Sentence63,34809,CD,O
Sentence63,Father,NNP,O
Sentence63,"s"",",,O
Sentence63,Name,NN,O
Sentence63,:,:,O
Sentence63,Jagadeesh,NNP,O
Sentence63,C.K,NNP,O
Sentence63,Nationality,NNP,O
Sentence63,:,:,O
Sentence63,INDIAN,JJ,O
Sentence63,Languages,NNP,O
Sentence63,Known,NNP,O
Sentence63,:,:,O
Sentence63,Kannada,NNP,B-LANG
Sentence63,",",",",O
Sentence63,English,NNP,B-LANG
Sentence63,Permanent,NNP,O
Sentence63,Address,NNP,O
Sentence63,:,:,O
Sentence63,#,#,O
Sentence63,218,CD,O
Sentence63,",",",",O
Sentence63,2nd,CD,O
Sentence63,cross,NN,O
Sentence63,",",",",O
Sentence63,kaveri,VB,O
Sentence63,main,JJ,O
Sentence63,raghavendra,NN,O
Sentence63,nagar,NN,O
Sentence63,Mysore,NNP,O
Sentence63,",",",",O
Sentence63,570-029,JJ,O
Sentence63,Date,NNP,O
Sentence63,:,:,O
Sentence63,42735,CD,O
Sentence63,Place,NN,O
Sentence63,:,:,O
Sentence63,Mysore,NN,O
Sentence63,PRAJWAL,NNP,O
Sentence63,CJ,NNP,O
Sentence63,VEERESH,NNP,B-PER
Sentence63,KADAKAL,NNP,I-PER
Sentence63,Email,NNP,O
Sentence63,:,:,O
Sentence63,veereshkumar1130,NN,O
Sentence63,@,NNP,O
Sentence63,gmail.com,NN,O
Sentence63,Mobile,NNP,O
Sentence63,No,NNP,O
Sentence63,.,.,O
Sentence64,:,:,O
Sentence64,918105258211,JJ,O
Sentence64,OBJECTIVES,NNP,O
Sentence64,To,TO,O
Sentence64,be,VB,O
Sentence64,associated,VBN,O
Sentence64,with,IN,O
Sentence64,a,DT,O
Sentence64,progressive,JJ,O
Sentence64,organization,NN,O
Sentence64,",",",",O
Sentence64,achieve,VBP,O
Sentence64,professional,JJ,O
Sentence64,excellence,NN,O
Sentence64,&,CC,O
Sentence64,career,NN,O
Sentence64,advancement,NN,O
Sentence64,through,IN,O
Sentence64,innovation,NN,O
Sentence64,&,CC,O
Sentence64,commitment,NN,O
Sentence64,.,.,O
Sentence65,PROFESSIONAL,NNP,B-TECH
Sentence65,TRAINING,NN,I-TECH
Sentence65,SOFTWARE,NNP,I-TECH
Sentence65,TESTING,NNP,I-TECH
Sentence65,training,NN,I-TECH
Sentence65,in,IN,I-TECH
Sentence65,QSPIDERS,NNP,I-TECH
Sentence65,Bangalore,NNP,I-TECH
Sentence65,SKILL,NNP,O
Sentence65,SET,NNP,O
Sentence65,Manual,NNP,B-TECH
Sentence65,Testing,NNP,I-TECH
Sentence65,·,NNP,O
Sentence65,Expertise,NNP,B-TECH
Sentence65,in,IN,I-TECH
Sentence65,Manual,NNP,I-TECH
Sentence65,Testing,NNP,I-TECH
Sentence65,Skills,NNP,I-TECH
Sentence65,·,NNP,O
Sentence65,Very,RB,B-TECH
Sentence65,good,JJ,I-TECH
Sentence65,knowledge,NN,I-TECH
Sentence65,on,IN,I-TECH
Sentence65,SDLC,NNP,I-TECH
Sentence65,",",",",O
Sentence65,STLC,NNP,O
Sentence65,·,NNP,O
Sentence65,Good,NNP,B-TECH
Sentence65,knowledge,NN,I-TECH
Sentence65,of,IN,I-TECH
Sentence65,WHITE,NNP,I-TECH
Sentence65,BOX,NNP,I-TECH
Sentence65,TESTING,NNP,I-TECH
Sentence65,and,CC,I-TECH
Sentence65,BLACK,NNP,I-TECH
Sentence65,BOX,NNP,I-TECH
Sentence65,TESTING,NNP,I-TECH
Sentence65,·,NNP,O
Sentence65,Having,NNP,B-TECH
Sentence65,very,RB,I-TECH
Sentence65,good,JJ,I-TECH
Sentence65,knowledge,NN,I-TECH
Sentence65,in,IN,I-TECH
Sentence65,Smoke,NNP,I-TECH
Sentence65,",",",",I-TECH
Sentence65,Functional,NNP,I-TECH
Sentence65,",",",",I-TECH
Sentence65,Integration,NNP,I-TECH
Sentence65,and,CC,I-TECH
Sentence65,System,NNP,I-TECH
Sentence65,Testing,NNP,I-TECH
Sentence65,·,JJ,O
Sentence65,Very,RB,B-TECH
Sentence65,good,JJ,I-TECH
Sentence65,knowledge,NN,I-TECH
Sentence65,in,IN,I-TECH
Sentence65,I18N,NNP,I-TECH
Sentence65,Testing,NNP,I-TECH
Sentence65,",",",",I-TECH
Sentence65,L10N,NNP,I-TECH
Sentence65,testing,NN,I-TECH
Sentence65,",",",",I-TECH
Sentence65,Adhoc,NNP,I-TECH
Sentence65,Testing,NNP,I-TECH
Sentence65,",",",",I-TECH
Sentence65,Compatibility,NNP,I-TECH
Sentence65,Testing,NNP,I-TECH
Sentence65,",",",",I-TECH
Sentence65,exploratory,NN,I-TECH
Sentence65,testing,NN,I-TECH
Sentence65,",",",",I-TECH
Sentence65,regression,NN,I-TECH
Sentence65,testing,VBG,I-TECH
Sentence65,·,JJ,O
Sentence65,Extensive,NNP,B-TECH
Sentence65,knowledge,NN,I-TECH
Sentence65,in,IN,I-TECH
Sentence65,writing,VBG,I-TECH
Sentence65,Test,NNP,I-TECH
Sentence65,Cases,NNPS,I-TECH
Sentence65,",",",",I-TECH
Sentence65,Reviewing,VBG,I-TECH
Sentence65,Test,NNP,I-TECH
Sentence65,Cases,NNPS,I-TECH
Sentence65,·,NNP,O
Sentence65,Having,NNP,B-TECH
Sentence65,very,RB,I-TECH
Sentence65,good,JJ,I-TECH
Sentence65,knowledge,NN,I-TECH
Sentence65,in,IN,I-TECH
Sentence65,Bug,NNP,I-TECH
Sentence65,Life,NNP,I-TECH
Sentence65,Cycle,NNP,I-TECH
Sentence65,.,.,O
Sentence66,ACADEMIC,NNP,O
Sentence66,INFORMATION,NNP,O
Sentence66,Education,NNP,O
Sentence66,Institution,NNP,O
Sentence66,Board/,NNP,O
Sentence66,University,NNP,O
Sentence66,Specialization,NNP,O
Sentence66,Percentage,NNP,O
Sentence66,Year,NN,O
Sentence66,of,IN,O
Sentence66,Passing,NNP,O
Sentence66,Bachelor,NNP,B-EDU
Sentence66,of,IN,I-EDU
Sentence66,Electronics,NNP,I-EDU
Sentence66,and,CC,I-EDU
Sentence66,SDMIT,NNP,I-EDU
Sentence66,",",",",I-EDU
Sentence66,Ujire,NNP,I-EDU
Sentence66,V.T.U,NNP,I-EDU
Sentence66,Communication,NNP,I-EDU
Sentence66,56.2,CD,I-EDU
Sentence66,%,NN,I-EDU
Sentence66,2016,CD,I-EDU
Sentence66,Engineering,NNP,I-EDU
Sentence66,Engineering,NNP,B-EDU
Sentence66,P.U.C,NNP,I-EDU
Sentence66,ALVAS,NNP,I-EDU
Sentence66,PU,NNP,I-EDU
Sentence66,College,NNP,I-EDU
Sentence66,",",",",I-EDU
Sentence66,Karnataka,NNP,I-EDU
Sentence66,Board,NNP,I-EDU
Sentence66,PCMB,NNP,I-EDU
Sentence66,73.67,CD,I-EDU
Sentence66,%,NN,I-EDU
Sentence66,2012,CD,I-EDU
Sentence66,Moodabidiri,NNP,I-EDU
Sentence66,All,NNP,I-EDU
Sentence66,compulsory,NN,I-EDU
Sentence66,JnanaBharathi,NNP,I-EDU
Sentence66,High,NNP,I-EDU
Sentence66,70.73,CD,I-EDU
Sentence66,%,NN,I-EDU
Sentence66,2010,CD,I-EDU
Sentence66,SSLC,NNP,B-EDU
Sentence66,Karnataka,NNP,I-EDU
Sentence66,Board,NNP,I-EDU
Sentence66,subjects,VBZ,I-EDU
Sentence66,School,NNP,I-EDU
Sentence66,",",",",I-EDU
